iter	Logloss
289	0.386782314
290	0.386729271
291	0.3866370428
292	0.386530388
293	0.3864395951
294	0.3863862045
295	0.3862995159
296	0.386210985
297	0.3861489233
298	0.3860461044
299	0.3859171954
300	0.3858049278
301	0.3857098733
302	0.3856466169
303	0.3855717191
304	0.385491248
305	0.3853866033
306	0.3853384703
307	0.385298746
308	0.385219434
309	0.385103055
310	0.3850435872
311	0.384983147
312	0.3849121904
313	0.3848242894
314	0.3846965706
315	0.3846266591
316	0.3845400015
317	0.3845075265
318	0.3844431775
319	0.3843770041
320	0.3842813943
321	0.3842242195
322	0.3841167148
323	0.3840412207
324	0.3839419273
325	0.3838858052
326	0.3838250916
327	0.3837536173
328	0.383656499
329	0.3835774707
330	0.383475656
331	0.3834111101
332	0.3833021276
333	0.383258819
334	0.3831829233
335	0.3831271019
336	0.3830887169
337	0.3830191819
338	0.3829224967
339	0.3828250763
340	0.3827093757
341	0.3826474379
342	0.382531552
343	0.3824700979
344	0.3824148707
345	0.3823180944
346	0.3822760843
347	0.3822183286
348	0.3821381916
349	0.3820423896
350	0.3819864897
351	0.3818754677
352	0.3818228648
353	0.3817815463
354	0.3816808803
355	0.3816284582
356	0.3815375041
357	0.3814702233
358	0.3814079313
359	0.3813376939
360	0.3812575294
361	0.3812100998
362	0.3811422166
363	0.3810875466
364	0.3810489904
365	0.3809825792
366	0.3809062589
367	0.3807986274
368	0.3807559456
369	0.38070261
370	0.3805640658
371	0.3804705266
372	0.3803769756
373	0.3803202223
374	0.3802890251
375	0.3802415898
376	0.3801938713
377	0.3800656082
378	0.3799860743
379	0.3799525733
380	0.3798676592
381	0.3797597053
382	0.3796483766
383	0.3795338797
384	0.3794640369
385	0.3793556007
386	0.3792790619
387	0.3791412149
388	0.3790328501
389	0.3789769341
390	0.3788696337
391	0.3788390537
392	0.3787285146
393	0.3786370873
394	0.3785534904
395	0.3784731781
396	0.3783729952
397	0.3783426793
398	0.3782430259
399	0.3781830474
400	0.3781180408
401	0.3780460113
402	0.3779648823
403	0.3778988677
404	0.3778394366
405	0.3777667624
406	0.3776969855
407	0.3776264988
408	0.37758389
409	0.3774800325
410	0.3774298
411	0.3773331748
412	0.377255428
413	0.3772073295
414	0.3771108462
415	0.3769955033
416	0.3768983702
417	0.3767889721
418	0.3767287889
419	0.3766641225
420	0.3766215897
421	0.3765657094
422	0.3765003687
423	0.3763952388
424	0.3763248441
425	0.3762719538
426	0.3761738051
427	0.3760657203
428	0.3760348587
429	0.3759333745
430	0.3758649172
431	0.3758374318
432	0.3757792084
433	0.3757104042
434	0.3756319366
435	0.3755045603
436	0.3754023856
437	0.3752970732
438	0.3752221393
439	0.3751517564
440	0.3750982534
441	0.3750456523
442	0.3750181364
443	0.3749727682
444	0.3749036882
445	0.3748323866
446	0.3747594296
447	0.3746792862
448	0.3746222144
449	0.3745824095
450	0.3745115267
451	0.3743941291
452	0.3742937804
453	0.3741808904
454	0.3741117341
455	0.3740603668
456	0.3739847982
457	0.373915821
458	0.373803215
459	0.3736982745
460	0.3736107103
461	0.3735296681
462	0.3734267097
463	0.3733367685
464	0.3732642535
465	0.3732336464
466	0.3731717145
467	0.3730703312
468	0.3729878561
469	0.3729271086
470	0.3728582018
471	0.3727936953
472	0.3727361558
473	0.3726649235
474	0.3725872909
475	0.3725158192
476	0.3724430751
477	0.3723611511
478	0.3723114881
479	0.3722237441
480	0.3721557075
481	0.3720333326
482	0.3719242495
483	0.3718441166
484	0.3717671047
485	0.3717046012
486	0.3716542606
487	0.3715605909
488	0.3714468311
489	0.3713711277
490	0.3712600847
491	0.3711560357
492	0.3710765842
493	0.3710043545
494	0.3709309639
495	0.3708716667
496	0.3707747808
497	0.3706773449
498	0.3706152013
499	0.370512096
500	0.3704402114
501	0.3703339183
502	0.3702626865
503	0.3701690104
504	0.3701043918
505	0.3700338694
506	0.3699311287
507	0.3698523286
508	0.3697826147
509	0.3696621059
510	0.3695698156
511	0.3694947011
512	0.3693966868
513	0.3693402338
514	0.3692905512
515	0.3692139451
516	0.3691399171
517	0.3690734452
518	0.3690145677
519	0.368910765
520	0.3688455215
521	0.3687497885
522	0.3686852617
523	0.368575217
524	0.3685195398
525	0.3684160131
526	0.3683446448
527	0.3682541724
528	0.3681573326
529	0.3680647022
530	0.3679712659
531	0.3678988644
532	0.3678473147
533	0.3677599014
534	0.367710945
535	0.3676247215
536	0.3675256094
537	0.3674911
538	0.367417859
539	0.3673015902
540	0.3672272115
541	0.3671231732
542	0.3670693063
543	0.3670220981
544	0.3669702792
545	0.3669047364
546	0.3668125649
547	0.36674019
548	0.3666824104
549	0.3665930922
550	0.3665342702
551	0.3664490993
552	0.3663677466
553	0.3663115758
554	0.3662610241
555	0.3661594269
556	0.366106703
557	0.3660437406
558	0.3659671096
559	0.3659162341
560	0.36583768
561	0.3657571393
562	0.3656647201
563	0.3656179679
564	0.3655435937
565	0.3654438073
566	0.365372754
567	0.3653242057
568	0.3652475858
569	0.3651694897
570	0.3650831
571	0.3649997179
572	0.3649262849
573	0.3648306148
574	0.3647528868
575	0.3646767472
576	0.3645972651
577	0.3644853997
578	0.3644462766
579	0.3643937321
580	0.3643474236
581	0.3642494971
582	0.3641776123
583	0.3641025976
584	0.3639909293
585	0.3638887371
586	0.3638148078
587	0.3637581338
588	0.3636873227
589	0.3636142385
590	0.3635257811
591	0.3634731186
592	0.3634241748
593	0.3633840368
594	0.3632860324
595	0.3631689715
596	0.3630902321
597	0.3629863932
598	0.3628943401
599	0.362852789
600	0.3627494779
601	0.3626731228
602	0.3626174894
603	0.3625183049
604	0.3624143157
605	0.362327468
606	0.3622588001
607	0.3622242067
608	0.3621381458
609	0.3620675699
610	0.3620173981
611	0.3619541179
612	0.3618874224
613	0.3618224211
614	0.3617635597
615	0.3617181977
616	0.3616534044
617	0.3615608086
618	0.3614706028
619	0.3614322305
620	0.3613619335
621	0.3612830092
622	0.3612033934
623	0.3611139163
624	0.3610415694
625	0.3609711894
626	0.3609174885
627	0.360821232
628	0.3607347848
629	0.3606459418
630	0.3606035608
631	0.3605715825
632	0.3605033589
633	0.3604319936
634	0.3603590894
635	0.3602920782
636	0.3602377011
637	0.3601623649
638	0.3600936158
639	0.3600221803
640	0.3599429527
641	0.3598753789
642	0.3598138839
643	0.3597599192
644	0.3596854378
645	0.3596064876
646	0.3595302437
647	0.3594556861
648	0.3594023862
649	0.3592864724
650	0.3592185158
651	0.3591783399
652	0.3591120055
653	0.3590409786
654	0.358983916
655	0.3589183879
656	0.3588397166
657	0.3587827133
658	0.3587333855
659	0.3586178366
660	0.3585785262
661	0.3585107402
662	0.3584348822
663	0.3583709497
664	0.3582975644
665	0.3582254707
666	0.3581572062
667	0.3581092593
668	0.3580467109
669	0.3579624718
670	0.3578517098
671	0.3577621683
672	0.3577026847
673	0.3576422281
674	0.3575776274
675	0.3574965122
676	0.3574112875
677	0.3573290067
678	0.3572873932
679	0.3572220338
680	0.3571596977
681	0.3570827202
682	0.357030716
683	0.3569365955
684	0.3568781698
685	0.3568337263
686	0.3568016101
687	0.3567400238
688	0.3566785467
689	0.3566049515
690	0.3565454354
691	0.3565150121
692	0.3564616061
693	0.3563878363
694	0.3563500951
695	0.3563129737
696	0.3562325302
697	0.3561729545
698	0.3560752805
699	0.3560282783
700	0.3559542957
701	0.3558782026
702	0.3557931749
703	0.3557129287
704	0.3556564225
705	0.355603525
706	0.3555290192
707	0.3554493194
708	0.3553573861
709	0.3553167466
710	0.3552558324
711	0.3551846745
712	0.355117621
713	0.355064464
714	0.3550272205
715	0.3549437784
716	0.3549058768
717	0.3548377073
718	0.3547777196
719	0.3546971343
720	0.3546126636
721	0.3545393374
722	0.3544599613
723	0.354380155
724	0.354313685
725	0.3542784446
726	0.3542240795
727	0.3541357989
728	0.3540443235
729	0.3539526617
730	0.3539167206
731	0.3538681862
732	0.3538052964
733	0.3537280966
734	0.3536765786
735	0.3536075689
736	0.3535286774
737	0.3534677464
738	0.3534023906
739	0.353269362
740	0.3532219677
741	0.3531877236
742	0.3531076186
743	0.3530533311
744	0.3529837528
745	0.352899459
746	0.3528571022
747	0.3527812696
748	0.3526942734
749	0.3526652712
750	0.352616963
751	0.3525652827
752	0.3524812314
753	0.3524078254
754	0.3523218206
755	0.3522315342
756	0.3521642249
757	0.3520913154
758	0.3520427611
759	0.3519840074
760	0.3519174319
761	0.3518783591
762	0.3517860656
763	0.3517237902
764	0.3516935966
765	0.3516409633
766	0.3516069614
767	0.3515564897
768	0.3514808522
769	0.3514298058
770	0.35139612
771	0.3513400871
772	0.3512695846
773	0.3512098522
774	0.3511453362
775	0.3510946805
776	0.351040252
777	0.3509321348
778	0.3508355207
779	0.3507651505
780	0.3507027843
781	0.3506409744
782	0.3505944976
783	0.3505102691
784	0.350473679
785	0.3504368386
786	0.3503991028
787	0.3503480957
788	0.3502824782
789	0.3502080734
790	0.3501330287
791	0.3500667483
792	0.349979424
793	0.3499244069
794	0.3498524133
795	0.3497889139
796	0.3497249315
797	0.3496785014
798	0.349616004
799	0.3495657657
800	0.3495002866
801	0.3494561245
802	0.349396365
803	0.3493508509
804	0.3492614543
805	0.349155303
806	0.3490947875
807	0.3490361506
808	0.3489696462
809	0.3489309163
810	0.3488847909
811	0.3488475487
812	0.3488057202
813	0.3486963148
814	0.3486335601
815	0.3485543832
816	0.3485103838
817	0.3484422262
818	0.3483837763
819	0.3483234729
820	0.3482450756
821	0.3481819052
822	0.3481137543
823	0.348012266
824	0.3479442986
825	0.3478991235
826	0.3478407565
827	0.3477932217
828	0.3477061425
829	0.3476745275
830	0.3476169529
831	0.3475322335
832	0.3474469417
833	0.3473859316
834	0.347316334
835	0.3472470484
836	0.3471925925
837	0.3471456241
838	0.3471177603
839	0.3470764846
840	0.3469899615
841	0.3468869436
842	0.3468209321
843	0.3467509661
844	0.3467080258
845	0.3465930543
846	0.3465083367
847	0.346417334
848	0.3463607476
849	0.3462907011
850	0.3462359294
851	0.3461698551
852	0.3461102967
853	0.3460352872
854	0.3459954083
855	0.3459558354
856	0.3459020654
857	0.3458294723
858	0.3457838593
859	0.3457098449
860	0.3456355271
861	0.3455768671
862	0.3455071999
863	0.3454525202
864	0.345400911
865	0.3453683634
866	0.3453307459
867	0.3452567689
868	0.3452005184
869	0.3451308827
870	0.3450570422
871	0.3450196755
872	0.3449714606
873	0.3449021106
874	0.3448190119
875	0.3447786285
876	0.3446947335
877	0.34459544
878	0.3445373334
879	0.3444676626
880	0.3444065114
881	0.3443681058
882	0.3443070656
883	0.3442164525
884	0.3441561932
885	0.3440790652
886	0.3440303783
887	0.3439769763
888	0.3439126075
889	0.3438836722
890	0.3438276613
891	0.3437464604
892	0.343676246
893	0.3436171102
894	0.3435538795
895	0.3434988446
896	0.3434268087
897	0.3433492266
898	0.3432896725
899	0.3432205965
900	0.3431002832
901	0.34307065
902	0.3430007406
903	0.3429641916
904	0.3428885897
905	0.3428215855
906	0.342785092
907	0.3427002586
908	0.3426377266
909	0.3425917193
910	0.3425530835
911	0.3424919497
912	0.3424230563
913	0.3423496253
914	0.3423095824
915	0.3422471449
916	0.3421674869
917	0.3421024978
918	0.3420536008
919	0.3420111739
920	0.3419584675
921	0.3418929479
922	0.3418418039
923	0.3417734736
924	0.3416950554
925	0.341635902
926	0.3415979557
927	0.3415442849
928	0.3414878598
929	0.3414189066
930	0.3413721035
931	0.3413008326
932	0.3412334921
933	0.3411708515
934	0.3411037622
935	0.3410474476
936	0.3409852182
937	0.3409316336
938	0.3408628592
939	0.3408136971
940	0.3407795352
941	0.3407122626
942	0.3406723379
943	0.3406364511
944	0.3406003638
945	0.3405450797
946	0.3405014334
947	0.3404547976
948	0.3404033649
949	0.3403142705
950	0.340267095
951	0.3401987932
952	0.3401352201
953	0.3400622139
954	0.3399876776
955	0.3399332355
956	0.3398768015
957	0.3398401617
958	0.3397802484
959	0.3397242018
960	0.3396882387
961	0.3396142182
962	0.3395747187
963	0.3395377184
964	0.339478072
965	0.3394117116
966	0.3393776132
967	0.3393373362
968	0.3392962319
969	0.3392342535
970	0.3391699869
971	0.3391103901
972	0.339074661
973	0.3390422297
974	0.3389405759
975	0.3388679105
976	0.3387957085
977	0.3387493734
978	0.3386990098
979	0.3386604233
980	0.3385923612
981	0.3385405471
982	0.3384778102
983	0.3384069783
984	0.3383082902
985	0.3382157112
986	0.3381533852
987	0.3380616248
988	0.3380059637
989	0.3379444127
990	0.337871003
991	0.3378306243
992	0.3377804714
993	0.3377059028
994	0.3376689962
995	0.3375952696
996	0.3375247386
997	0.3374650044
998	0.3373962096
999	0.3373202805
